customer_id,first_name,last_name,address_state,credit_score,employment_length,home_ownership,annual_income,dti,age,emp_title,email_domain,signup_date
8866,Rahul,Okafor,WI,698,7.1,RENT,44400.0,13.26,30,Engineer,proton.me,2025-09-18
8867,Sara,Lopez,WA,804,6.4,MORTGAGE,69200.0,28.92,42,Nurse,yahoo.com,2025-05-08
8868,Liam,White,TX,767,4.4,MORTGAGE,32700.0,4.37,43,Manager,proton.me,2025-07-21
8869,Liam,Lopez,NJ,660,6.5,MORTGAGE,200300.0,22.12,42,Teacher,yahoo.com,2024-05-05
8870,Rahul,Patel,FL,661,5.6,MORTGAGE,51200.0,22.84,49,Teacher,proton.me,2025-06-20
8871,Aisha,Brown,NC,808,2.9,RENT,81800.0,9.64,29,Clerk,proton.me,2025-02-21
8872,Chen,White,PA,809,9.5,MORTGAGE,70000.0,14.41,19,Driver,outlook.com,2025-04-08
8873,Nia,Kim,TX,559,12.3,RENT,66600.0,10.04,33,Engineer,proton.me,2025-05-08
8874,Dev,Okafor,PA,741,6.7,RENT,85100.0,15.44,54,Chef,outlook.com,2025-11-16
8875,Liam,Nguyen,MD,690,5.8,MORTGAGE,110100.0,25.27,37,Nurse,gmail.com,2025-01-24
8876,Elena,White,VA,622,9.0,MORTGAGE,66200.0,14.97,34,Nurse,gmail.com,2024-11-07
8877,Omar,Kim,NC,719,6.7,RENT,94700.0,20.3,63,Nurse,proton.me,2025-09-05
8878,Liam,Brown,MA,598,10.6,RENT,80300.0,17.19,29,Analyst,gmail.com,2025-08-15
8879,Nia,Jain,MA,665,6.4,RENT,33300.0,34.07,53,Nurse,proton.me,2025-06-18
8880,Aisha,Lopez,TN,640,8.3,MORTGAGE,64400.0,19.05,29,Teacher,yahoo.com,2025-10-20
8881,Aisha,Silva,CA,662,12.9,MORTGAGE,56900.0,11.14,29,Nurse,gmail.com,2024-05-10
8882,Nia,Lopez,CA,694,11.1,MORTGAGE,86400.0,19.93,52,Driver,yahoo.com,2025-04-22
8883,Omar,Lopez,AZ,623,5.4,RENT,90200.0,23.59,49,Nurse,yahoo.com,2025-08-15
8884,Rahul,Patel,WI,817,10.3,MORTGAGE,67700.0,13.68,32,Manager,outlook.com,2024-06-13
8885,Sara,Lopez,GA,736,1.7,RENT,77400.0,28.32,18,Teacher,yahoo.com,2025-06-19
8886,Maya,Garcia,MD,834,5.2,OWN,69100.0,5.05,40,Engineer,gmail.com,2025-09-24
8887,Rahul,Patel,MI,687,9.3,MORTGAGE,48000.0,14.59,39,Chef,outlook.com,2025-11-01
8888,Dev,Brown,CA,658,12.1,RENT,119200.0,18.17,65,Clerk,outlook.com,2025-10-19
8889,Chen,Garcia,MO,831,3.0,MORTGAGE,86300.0,25.83,27,Nurse,outlook.com,2024-06-21
8890,Nia,Nguyen,MA,656,5.9,OWN,167300.0,29.3,39,Clerk,proton.me,2025-05-20
8891,Omar,Nguyen,OH,686,6.0,RENT,58900.0,29.11,40,Driver,proton.me,2024-04-09
8892,Elena,Patel,VA,754,5.6,RENT,48400.0,19.29,41,Nurse,outlook.com,2025-12-21
8893,Rahul,Lopez,FL,607,1.1,MORTGAGE,22500.0,27.07,34,Analyst,outlook.com,2025-02-26
8894,Elena,Brown,NC,753,8.0,RENT,205800.0,23.33,35,Driver,gmail.com,2024-09-06
8895,Sara,Okafor,IL,743,0.9,RENT,84700.0,19.05,39,Driver,outlook.com,2024-01-12
8896,Rahul,Okafor,OH,795,10.6,RENT,96600.0,14.01,45,Chef,proton.me,2024-09-29
8897,Liam,White,NC,766,11.4,RENT,153900.0,19.88,52,Manager,yahoo.com,2024-03-21
8898,Aisha,Silva,CA,797,3.4,MORTGAGE,70400.0,28.13,45,Teacher,yahoo.com,2025-12-10
8899,Chen,Lopez,CA,691,0.9,OTHER,46000.0,18.7,35,Engineer,proton.me,2024-09-25
8900,Omar,Lopez,CA,635,5.9,RENT,103200.0,14.97,55,Analyst,proton.me,2025-11-09
8901,Elena,Okafor,NC,850,3.9,MORTGAGE,58600.0,27.26,45,Nurse,proton.me,2024-08-09
8902,Maya,Lopez,IL,585,5.2,MORTGAGE,26400.0,14.49,45,Driver,yahoo.com,2024-11-22
8903,Rahul,Silva,PA,593,6.4,RENT,140200.0,22.47,32,Clerk,gmail.com,2024-09-03
8904,Sara,Okafor,PA,742,2.3,MORTGAGE,38000.0,21.12,56,Chef,proton.me,2024-02-28
8905,Rahul,Brown,CA,821,12.6,RENT,45400.0,25.24,42,Teacher,proton.me,2025-05-17
8906,Elena,Jain,AZ,714,3.4,RENT,97000.0,24.45,52,Clerk,proton.me,2024-02-05
8907,Dev,Nguyen,NJ,774,9.7,RENT,24000.0,23.32,37,Engineer,outlook.com,2024-11-06
8908,Rahul,Nguyen,NJ,550,2.4,MORTGAGE,68800.0,15.41,32,Teacher,yahoo.com,2024-05-04
8909,Maya,Garcia,CA,662,6.2,MORTGAGE,74400.0,13.88,23,Manager,yahoo.com,2024-04-16
8910,Dev,Nguyen,MI,559,7.8,RENT,111900.0,20.6,43,Clerk,outlook.com,2024-03-24
8911,Nia,Brown,PA,758,6.5,RENT,88700.0,19.91,29,Nurse,outlook.com,2024-05-06
8912,Omar,Okafor,WA,583,5.0,MORTGAGE,94300.0,37.81,30,Nurse,gmail.com,2025-05-12
8913,Nia,Kim,CA,604,4.0,OWN,102800.0,20.87,52,Teacher,yahoo.com,2024-03-24
8914,Liam,Garcia,VA,738,4.4,RENT,136600.0,18.75,47,Manager,outlook.com,2024-02-14
8915,Maya,Okafor,MD,779,3.3,MORTGAGE,52100.0,13.51,31,Teacher,yahoo.com,2025-10-03
8916,Elena,Okafor,MA,688,7.3,MORTGAGE,39900.0,9.88,18,Teacher,gmail.com,2025-08-05
8917,Elena,Kim,IN,742,13.3,MORTGAGE,40900.0,5.97,27,Analyst,outlook.com,2024-10-07
8918,Liam,Okafor,CA,740,7.4,MORTGAGE,89600.0,9.45,67,Driver,outlook.com,2024-03-06
8919,Nia,Patel,OH,683,8.4,RENT,56800.0,15.72,43,Analyst,gmail.com,2024-12-28
8920,Dev,Lopez,NY,617,10.3,RENT,48500.0,25.77,33,Manager,outlook.com,2024-08-21
8921,Chen,Okafor,OH,742,4.2,RENT,112100.0,21.4,51,Manager,proton.me,2025-02-13
8922,Omar,Brown,NJ,745,0.0,OWN,87300.0,10.19,33,Engineer,gmail.com,2024-09-05
8923,Chen,Kim,VA,767,6.0,RENT,143800.0,13.18,29,Manager,outlook.com,2025-08-09
8924,Nia,Kim,WI,723,9.4,MORTGAGE,75300.0,17.15,44,Teacher,gmail.com,2024-07-19
8925,Omar,Patel,MD,612,14.0,RENT,86400.0,15.28,43,Nurse,outlook.com,2025-03-16
8926,Elena,Okafor,NY,751,2.1,MORTGAGE,53700.0,11.2,25,Nurse,yahoo.com,2025-05-09
8927,Maya,Nguyen,IN,699,10.4,MORTGAGE,22800.0,0.0,38,Nurse,gmail.com,2025-09-21
8928,Chen,Okafor,TN,663,7.0,MORTGAGE,50300.0,9.52,29,Teacher,outlook.com,2025-02-26
8929,Dev,Brown,VA,677,4.4,RENT,45600.0,9.96,45,Teacher,gmail.com,2025-07-23
8930,Sara,Okafor,NY,648,1.8,MORTGAGE,33500.0,27.15,40,Engineer,proton.me,2024-12-01
8931,Nia,Brown,TX,766,3.7,OWN,71800.0,29.2,54,Manager,yahoo.com,2025-05-24
8932,Dev,White,IL,593,8.3,OWN,104400.0,3.01,27,Nurse,proton.me,2024-05-19
8933,Maya,Kim,CA,625,10.9,OTHER,52200.0,24.04,45,Chef,gmail.com,2024-10-13
8934,Maya,Silva,NY,675,0.0,OWN,80300.0,27.76,34,Driver,proton.me,2024-10-19
8935,Nia,Kim,CA,821,8.0,RENT,49500.0,11.86,50,Chef,yahoo.com,2025-09-16
8936,Elena,Silva,OH,779,3.7,RENT,61100.0,5.0,18,Chef,proton.me,2025-06-19
8937,Rahul,Okafor,NC,576,4.1,MORTGAGE,48900.0,31.14,56,Nurse,gmail.com,2025-12-19
8938,Elena,Garcia,CA,801,7.7,RENT,76800.0,16.5,52,Analyst,gmail.com,2025-02-25
8939,Aisha,Okafor,TN,801,13.7,OWN,88400.0,28.21,43,Chef,outlook.com,2024-11-01
8940,Sara,Lopez,CA,611,3.1,MORTGAGE,155600.0,18.68,61,Teacher,gmail.com,2024-02-07
8941,Rahul,Nguyen,FL,510,5.6,RENT,49600.0,29.79,36,Teacher,outlook.com,2025-11-27
8942,Elena,Lopez,PA,694,0.0,OWN,59400.0,21.71,58,Chef,gmail.com,2025-12-14
8943,Nia,White,GA,784,7.8,RENT,116100.0,15.13,50,Chef,yahoo.com,2025-01-05
8944,Dev,Brown,NY,819,3.2,MORTGAGE,55800.0,14.15,39,Manager,proton.me,2024-02-29
8945,Liam,Brown,NJ,634,12.3,MORTGAGE,85000.0,13.37,61,Chef,outlook.com,2025-12-29
8946,Omar,Lopez,FL,831,7.4,MORTGAGE,51400.0,16.39,46,Chef,proton.me,2024-01-06
8947,Maya,Okafor,NY,532,4.9,MORTGAGE,80600.0,17.47,38,Nurse,outlook.com,2024-08-01
8948,Liam,Garcia,IL,672,4.9,RENT,89200.0,20.95,52,Driver,gmail.com,2024-05-14
8949,Maya,Okafor,CA,668,7.5,RENT,127000.0,14.85,37,Nurse,gmail.com,2024-03-18
8950,Nia,Lopez,MD,786,8.8,MORTGAGE,45200.0,32.08,28,Teacher,proton.me,2025-11-13
8951,Sara,Brown,GA,797,1.3,MORTGAGE,84500.0,30.94,46,Analyst,gmail.com,2025-01-23
8952,Nia,Lopez,TX,771,5.4,RENT,61600.0,20.31,45,Nurse,yahoo.com,2024-10-29
8953,Liam,Lopez,AZ,598,6.0,MORTGAGE,29100.0,32.84,42,Chef,yahoo.com,2025-03-28
8954,Liam,Nguyen,VA,764,6.8,MORTGAGE,48400.0,29.71,41,Clerk,gmail.com,2025-04-17
8955,Aisha,Patel,IL,738,11.2,RENT,45500.0,15.68,35,Engineer,proton.me,2025-11-22
8956,Omar,Jain,WI,574,0.3,RENT,82000.0,21.87,32,Chef,proton.me,2024-06-22
8957,Rahul,Brown,PA,544,9.8,RENT,42700.0,17.61,54,Chef,proton.me,2024-04-25
8958,Dev,Jain,TX,777,7.5,RENT,69300.0,29.64,43,Engineer,gmail.com,2024-11-27
8959,Sara,White,AZ,686,4.0,MORTGAGE,66600.0,11.17,43,Nurse,proton.me,2024-03-12
8960,Omar,Garcia,MO,603,9.2,RENT,91500.0,6.75,25,Analyst,yahoo.com,2025-03-25
8961,Liam,Silva,NY,684,4.5,MORTGAGE,52100.0,17.94,51,Clerk,outlook.com,2025-10-05
8962,Rahul,Silva,CA,727,0.0,MORTGAGE,31600.0,11.27,33,Driver,yahoo.com,2025-11-23
8963,Maya,Patel,NC,693,0.0,MORTGAGE,105200.0,11.49,35,Chef,yahoo.com,2025-02-19
8964,Rahul,Okafor,VA,583,1.1,OWN,50000.0,16.65,48,Manager,outlook.com,2024-10-09
8965,Sara,Brown,NY,841,3.8,RENT,114600.0,14.55,33,Engineer,gmail.com,2024-04-20
8966,Nia,Silva,MD,775,6.7,MORTGAGE,65500.0,15.76,41,Analyst,proton.me,2024-10-03
8967,Nia,Lopez,TX,674,8.4,MORTGAGE,68500.0,16.42,43,Manager,proton.me,2024-04-25
8968,Nia,Silva,AZ,677,5.0,RENT,89700.0,20.31,44,Driver,gmail.com,2024-03-13
8969,Nia,White,TN,726,0.4,MORTGAGE,91300.0,12.87,43,Clerk,gmail.com,2024-06-23
8970,Elena,Patel,TX,615,4.5,MORTGAGE,63700.0,13.62,45,Teacher,gmail.com,2025-08-02
8971,Elena,Jain,PA,724,5.1,RENT,53200.0,25.1,53,Driver,yahoo.com,2025-10-28
8972,Maya,Jain,CA,600,13.0,MORTGAGE,64700.0,27.54,45,Clerk,gmail.com,2025-11-24
8973,Dev,Brown,MI,694,8.2,MORTGAGE,26800.0,32.42,60,Clerk,gmail.com,2025-04-13
8974,Aisha,Silva,OH,612,0.0,RENT,108100.0,18.4,39,Manager,gmail.com,2024-01-03
8975,Maya,Lopez,WA,616,4.7,RENT,43100.0,27.13,42,Driver,outlook.com,2024-09-30
8976,Sara,Kim,PA,823,8.8,MORTGAGE,51200.0,15.63,69,Clerk,outlook.com,2025-09-01
8977,Liam,Lopez,FL,704,6.1,OWN,54200.0,21.81,33,Nurse,yahoo.com,2025-11-30
8978,Omar,Lopez,TX,715,0.0,RENT,79800.0,18.9,35,Clerk,yahoo.com,2024-05-14
8979,Sara,Jain,CA,549,9.3,MORTGAGE,62000.0,32.02,38,Manager,outlook.com,2025-01-31
8980,Elena,Brown,OH,655,7.5,MORTGAGE,92300.0,13.11,61,Manager,gmail.com,2025-11-16
8981,Sara,Jain,MO,734,5.4,MORTGAGE,85600.0,11.51,48,Driver,outlook.com,2024-02-25
8982,Omar,Garcia,WA,714,2.8,RENT,44000.0,18.44,52,Engineer,outlook.com,2025-02-11
8983,Omar,Jain,FL,538,10.1,RENT,44100.0,2.62,38,Engineer,gmail.com,2024-09-07
8984,Chen,Okafor,WI,715,0.0,RENT,57800.0,18.62,31,Engineer,yahoo.com,2025-09-17
8985,Omar,White,TX,727,0.0,RENT,94600.0,0.0,30,Analyst,yahoo.com,2025-10-12
8986,Omar,Brown,WI,796,3.1,RENT,86500.0,11.04,38,Chef,proton.me,2025-03-15
8987,Dev,Garcia,TX,650,7.2,RENT,90900.0,17.98,54,Clerk,proton.me,2024-07-23
8988,Maya,Brown,TX,531,0.5,RENT,58200.0,4.84,40,Driver,outlook.com,2025-05-21
8989,Rahul,Garcia,TN,625,3.8,RENT,109300.0,20.06,46,Engineer,yahoo.com,2025-08-14
8990,Elena,Okafor,PA,617,4.6,RENT,78700.0,0.56,18,Analyst,proton.me,2025-10-20
8991,Chen,Silva,IN,755,7.4,OWN,49200.0,17.43,37,Engineer,proton.me,2024-10-25
8992,Sara,Lopez,VA,496,4.9,RENT,58000.0,23.9,34,Manager,proton.me,2024-07-12
8993,Maya,Kim,TX,666,4.9,MORTGAGE,99300.0,27.35,44,Clerk,gmail.com,2024-03-28
8994,Dev,Okafor,CA,806,3.2,MORTGAGE,140300.0,30.25,62,Nurse,proton.me,2025-01-12
8995,Chen,Kim,IL,700,10.4,MORTGAGE,27900.0,10.96,54,Engineer,yahoo.com,2024-02-06
8996,Sara,White,GA,767,8.6,RENT,75600.0,14.75,36,Engineer,yahoo.com,2025-10-11
8997,Rahul,Brown,IL,576,8.5,OWN,29700.0,12.46,26,Teacher,outlook.com,2025-07-07
8998,Nia,Okafor,TX,579,2.9,RENT,45500.0,24.85,47,Manager,outlook.com,2025-07-06
8999,Dev,Kim,TX,807,3.9,RENT,83600.0,19.66,43,Driver,outlook.com,2024-02-11
9000,Maya,Silva,OH,707,7.9,RENT,70100.0,17.91,44,Manager,proton.me,2024-03-06
9001,Aisha,Brown,CA,707,3.6,RENT,44100.0,17.5,35,Clerk,proton.me,2025-07-15
9002,Rahul,Lopez,IL,616,2.3,RENT,53100.0,22.55,50,Teacher,outlook.com,2024-06-14
9003,Maya,Garcia,CA,707,7.2,MORTGAGE,105300.0,11.16,39,Engineer,yahoo.com,2024-07-20
9004,Nia,Jain,TN,614,0.8,MORTGAGE,68800.0,24.34,26,Nurse,yahoo.com,2025-04-08
9005,Omar,Garcia,NC,789,5.2,OWN,66100.0,20.64,57,Driver,proton.me,2024-10-03
9006,Elena,Garcia,TX,850,9.6,MORTGAGE,110200.0,26.37,45,Nurse,gmail.com,2024-05-11
9007,Maya,Patel,WA,736,6.6,RENT,97600.0,15.13,56,Manager,proton.me,2025-08-01
9008,Liam,Okafor,PA,652,1.8,MORTGAGE,54600.0,18.41,51,Engineer,proton.me,2024-07-18
9009,Maya,Garcia,OH,509,7.9,RENT,89900.0,26.77,51,Chef,outlook.com,2024-03-17
9010,Rahul,Brown,NY,573,3.6,OWN,58300.0,8.78,69,Nurse,proton.me,2024-07-21
9011,Sara,White,FL,816,9.4,MORTGAGE,69400.0,27.73,51,Driver,yahoo.com,2025-07-09
9012,Liam,Silva,TN,622,8.0,RENT,28000.0,15.93,26,Clerk,proton.me,2024-06-03
9013,Nia,Nguyen,TX,672,4.6,MORTGAGE,49800.0,24.26,30,Analyst,yahoo.com,2024-04-15
9014,Rahul,Patel,NC,749,3.0,MORTGAGE,71500.0,24.51,38,Engineer,proton.me,2025-05-21
9015,Nia,Kim,TX,811,2.6,OWN,37800.0,16.58,24,Engineer,proton.me,2025-05-05
9016,Dev,Brown,IL,685,16.4,MORTGAGE,56100.0,18.27,27,Teacher,gmail.com,2024-07-29
9017,Maya,Kim,OH,669,0.0,MORTGAGE,29600.0,7.18,57,Chef,gmail.com,2025-12-16
9018,Aisha,Nguyen,CA,705,0.0,RENT,94000.0,3.67,52,Chef,proton.me,2025-09-14
9019,Maya,Okafor,CA,652,10.4,RENT,132800.0,18.86,51,Clerk,proton.me,2024-03-10
9020,Chen,Brown,PA,656,9.5,RENT,40000.0,27.4,34,Analyst,gmail.com,2025-12-28
9021,Rahul,Nguyen,IL,730,7.4,MORTGAGE,30000.0,16.57,31,Manager,yahoo.com,2024-02-18
9022,Dev,Brown,MO,713,0.0,OWN,86700.0,1.37,38,Engineer,gmail.com,2024-10-06
9023,Sara,Lopez,NJ,850,8.2,MORTGAGE,74900.0,14.21,53,Manager,proton.me,2024-01-17
9024,Aisha,Jain,IN,732,2.1,OWN,82800.0,14.03,39,Chef,gmail.com,2025-10-09
9025,Omar,Brown,MO,786,5.6,MORTGAGE,93900.0,15.17,51,Analyst,yahoo.com,2025-04-15
9026,Dev,Lopez,CA,619,7.6,MORTGAGE,70900.0,9.83,61,Clerk,yahoo.com,2024-12-31
9027,Nia,White,TN,739,8.0,RENT,131000.0,12.2,38,Chef,yahoo.com,2025-08-14
9028,Liam,Garcia,MD,645,3.4,MORTGAGE,138600.0,6.03,28,Engineer,outlook.com,2025-04-25
9029,Nia,Patel,IL,729,11.1,RENT,172200.0,34.46,63,Chef,proton.me,2025-04-20
9030,Maya,Lopez,NC,751,9.3,MORTGAGE,185500.0,31.39,48,Teacher,yahoo.com,2025-11-21
9031,Rahul,Kim,FL,703,2.2,MORTGAGE,46300.0,10.33,31,Engineer,gmail.com,2024-12-15
9032,Rahul,Jain,CA,850,4.1,MORTGAGE,113000.0,18.39,32,Clerk,yahoo.com,2025-03-01
9033,Maya,White,NY,807,3.0,OWN,72800.0,13.23,54,Chef,yahoo.com,2024-10-19
9034,Sara,Silva,CA,788,5.7,MORTGAGE,25500.0,16.74,39,Manager,proton.me,2025-12-21
9035,Liam,White,PA,757,8.5,MORTGAGE,85700.0,21.19,29,Manager,gmail.com,2025-07-03
9036,Nia,Kim,MI,832,0.0,MORTGAGE,46300.0,19.53,28,Teacher,gmail.com,2024-06-20
9037,Elena,Okafor,CA,592,0.0,RENT,66100.0,25.86,50,Analyst,outlook.com,2024-12-15
9038,Omar,White,TX,802,2.7,RENT,37400.0,13.92,48,Driver,gmail.com,2025-12-16
9039,Dev,Jain,CA,625,11.4,RENT,127100.0,18.1,61,Chef,yahoo.com,2025-05-24
9040,Chen,Lopez,MD,657,7.0,MORTGAGE,42300.0,0.0,18,Driver,gmail.com,2024-05-07
9041,Elena,Garcia,AZ,742,12.3,RENT,45800.0,19.28,43,Clerk,proton.me,2024-11-24
9042,Nia,Kim,CA,792,5.4,OTHER,117000.0,1.31,32,Teacher,proton.me,2025-10-28
9043,Chen,Brown,AZ,613,2.6,RENT,75900.0,7.88,24,Engineer,gmail.com,2025-07-25
9044,Omar,White,MA,661,0.0,MORTGAGE,162300.0,28.17,40,Nurse,proton.me,2025-05-23
9045,Rahul,Patel,AZ,707,2.7,MORTGAGE,103200.0,28.27,46,Analyst,proton.me,2024-01-31
9046,Liam,Brown,TN,686,3.5,RENT,114700.0,9.95,54,Chef,gmail.com,2025-11-05
9047,Elena,Silva,PA,764,0.0,RENT,39300.0,31.73,63,Manager,outlook.com,2025-01-12
9048,Sara,Garcia,NY,850,2.6,MORTGAGE,78800.0,23.8,29,Teacher,outlook.com,2025-07-05
9049,Liam,Lopez,TN,731,2.6,RENT,165000.0,21.84,45,Clerk,gmail.com,2024-03-07
9050,Aisha,Okafor,MA,644,6.1,RENT,38400.0,8.71,35,Driver,gmail.com,2024-08-08
9051,Liam,Silva,NY,602,5.8,MORTGAGE,66500.0,32.56,26,Teacher,gmail.com,2024-07-03
9052,Maya,Lopez,GA,675,7.3,MORTGAGE,63000.0,23.84,56,Chef,outlook.com,2024-04-29
9053,Elena,Okafor,GA,629,0.0,OTHER,75900.0,11.65,54,Driver,outlook.com,2024-06-10
9054,Dev,Garcia,PA,735,1.5,RENT,96800.0,0.0,46,Engineer,gmail.com,2025-12-26
9055,Dev,Nguyen,NC,733,9.7,RENT,70800.0,8.69,48,Driver,proton.me,2025-05-31
9056,Dev,White,CA,665,5.0,MORTGAGE,182400.0,19.26,37,Chef,yahoo.com,2025-06-20
9057,Liam,Garcia,IL,848,9.4,MORTGAGE,20400.0,16.29,46,Manager,yahoo.com,2025-07-22
9058,Elena,Nguyen,NY,644,5.4,RENT,18000.0,29.97,44,Driver,proton.me,2025-09-17
9059,Dev,Kim,CA,691,6.7,RENT,58400.0,9.45,39,Analyst,proton.me,2024-09-17
9060,Maya,Silva,OH,747,8.1,RENT,125300.0,20.46,51,Chef,outlook.com,2025-03-16
9061,Nia,Garcia,FL,766,3.8,RENT,61200.0,26.38,34,Driver,yahoo.com,2025-08-28
9062,Sara,Jain,IL,795,3.3,RENT,53600.0,7.47,54,Analyst,yahoo.com,2024-01-09
9063,Chen,Jain,CA,732,3.3,RENT,25600.0,22.89,57,Engineer,yahoo.com,2025-03-12
9064,Elena,Okafor,OH,778,5.7,RENT,56800.0,17.87,49,Driver,yahoo.com,2025-10-09
9065,Chen,Jain,NY,650,8.3,MORTGAGE,50800.0,13.6,43,Manager,outlook.com,2025-05-08
9066,Liam,Kim,CA,768,4.4,RENT,60800.0,0.44,39,Manager,yahoo.com,2025-05-24
9067,Elena,Okafor,WA,767,10.6,MORTGAGE,61600.0,21.64,37,Chef,outlook.com,2025-12-29
9068,Maya,White,NC,813,13.0,OWN,93500.0,12.6,46,Chef,yahoo.com,2025-09-29
9069,Elena,Garcia,OH,574,2.5,RENT,53200.0,14.96,31,Engineer,proton.me,2025-05-25
9070,Elena,Kim,NC,631,10.8,RENT,43200.0,29.21,30,Driver,outlook.com,2024-08-07
9071,Chen,Kim,NY,761,5.9,RENT,66800.0,17.75,30,Engineer,gmail.com,2025-11-19
9072,Dev,Lopez,CA,501,7.5,RENT,65500.0,19.95,37,Driver,proton.me,2024-11-16
9073,Rahul,Lopez,FL,736,5.5,RENT,35800.0,33.61,31,Chef,outlook.com,2025-12-09
9074,Aisha,Kim,AZ,779,10.9,OWN,79800.0,19.35,27,Teacher,gmail.com,2025-09-21
9075,Elena,Brown,NC,656,7.4,RENT,35200.0,11.63,33,Engineer,outlook.com,2024-04-15
9076,Chen,Patel,AZ,667,4.6,RENT,91700.0,28.14,40,Clerk,yahoo.com,2025-09-24
9077,Liam,Kim,IN,619,4.3,RENT,50900.0,18.56,38,Nurse,proton.me,2025-03-22
9078,Maya,Lopez,NY,660,1.2,RENT,37500.0,13.89,44,Clerk,yahoo.com,2025-07-29
9079,Dev,Jain,IN,663,3.7,RENT,264600.0,10.82,54,Engineer,gmail.com,2025-07-14
9080,Omar,Kim,MI,648,10.9,MORTGAGE,69800.0,15.71,45,Nurse,gmail.com,2024-10-16
9081,Liam,Brown,GA,644,10.3,RENT,112300.0,25.59,28,Driver,gmail.com,2024-04-24
9082,Maya,Lopez,OH,679,3.4,MORTGAGE,63800.0,13.53,54,Driver,outlook.com,2025-08-01
9083,Aisha,Lopez,PA,678,1.6,RENT,127600.0,19.34,40,Analyst,proton.me,2025-02-24
9084,Omar,Brown,CA,840,9.8,MORTGAGE,95700.0,11.28,45,Nurse,proton.me,2024-12-14
9085,Aisha,Lopez,CA,670,7.7,OWN,57600.0,29.39,46,Driver,gmail.com,2025-09-26
9086,Aisha,Garcia,FL,725,0.0,RENT,107600.0,6.98,44,Nurse,yahoo.com,2024-03-02
9087,Dev,Kim,TX,656,17.5,MORTGAGE,119900.0,10.15,63,Chef,yahoo.com,2024-03-01
9088,Elena,Kim,CA,655,6.0,MORTGAGE,53700.0,12.72,40,Teacher,outlook.com,2024-09-29
9089,Liam,Jain,CA,572,12.8,RENT,65700.0,7.11,53,Clerk,proton.me,2024-09-05
9090,Aisha,Jain,WI,582,6.7,RENT,188100.0,22.21,42,Nurse,yahoo.com,2025-05-08
9091,Elena,Lopez,TX,609,1.8,RENT,73000.0,23.45,43,Manager,gmail.com,2025-11-13
9092,Elena,Jain,WI,713,6.8,RENT,115400.0,23.17,38,Teacher,proton.me,2025-05-28
9093,Liam,Nguyen,OH,780,0.1,RENT,100100.0,23.51,23,Manager,proton.me,2025-07-17
9094,Aisha,Patel,TX,566,5.5,MORTGAGE,114300.0,6.1,49,Teacher,gmail.com,2025-01-11
9095,Aisha,Nguyen,TX,658,1.6,RENT,109000.0,20.06,50,Engineer,yahoo.com,2025-03-17
9096,Omar,Garcia,TX,597,5.2,MORTGAGE,18000.0,29.02,18,Chef,yahoo.com,2025-10-06
9097,Omar,Jain,FL,680,7.0,RENT,50800.0,15.28,41,Engineer,outlook.com,2024-08-03
9098,Omar,Kim,TX,780,7.2,RENT,56900.0,26.62,43,Clerk,yahoo.com,2025-01-21
9099,Chen,Silva,MA,666,0.2,RENT,76600.0,16.73,41,Manager,gmail.com,2025-03-24
9100,Sara,Brown,FL,696,3.4,MORTGAGE,42600.0,17.01,47,Manager,yahoo.com,2025-08-09
9101,Rahul,Patel,OH,809,0.0,RENT,62700.0,8.33,37,Engineer,proton.me,2024-01-13
9102,Aisha,Patel,PA,734,8.5,MORTGAGE,35300.0,14.18,44,Clerk,outlook.com,2025-10-31
9103,Maya,Silva,MI,642,6.8,MORTGAGE,24100.0,28.27,62,Clerk,proton.me,2025-07-11
9104,Liam,Garcia,WI,711,1.3,RENT,253400.0,12.9,22,Chef,proton.me,2024-05-15
9105,Chen,White,IL,637,11.6,RENT,53400.0,33.16,48,Analyst,yahoo.com,2024-02-26
9106,Liam,Jain,NY,731,7.9,OWN,125200.0,16.69,38,Teacher,yahoo.com,2024-04-17
9107,Chen,Kim,WI,738,5.6,RENT,103700.0,28.79,35,Chef,outlook.com,2025-10-03
9108,Sara,Patel,WI,597,4.1,MORTGAGE,53800.0,18.08,57,Driver,yahoo.com,2025-09-19
9109,Elena,Jain,WA,713,3.4,MORTGAGE,141900.0,0.0,42,Manager,proton.me,2024-06-12
9110,Liam,Silva,AZ,691,2.8,MORTGAGE,42300.0,12.19,39,Chef,yahoo.com,2024-12-05
9111,Elena,Garcia,IL,740,10.7,MORTGAGE,63700.0,12.22,43,Analyst,outlook.com,2024-05-02
9112,Elena,Silva,OH,762,7.1,RENT,89800.0,12.48,28,Teacher,gmail.com,2024-03-17
9113,Liam,White,FL,735,1.8,MORTGAGE,67200.0,7.96,57,Nurse,gmail.com,2024-11-03
9114,Elena,Garcia,NC,677,11.2,MORTGAGE,61200.0,10.1,48,Driver,gmail.com,2024-01-08
9115,Maya,Garcia,MA,769,5.6,MORTGAGE,24900.0,22.88,34,Driver,gmail.com,2025-12-11
9116,Sara,Okafor,FL,634,2.3,RENT,97200.0,39.02,36,Driver,proton.me,2025-04-26
9117,Aisha,Lopez,OH,600,13.9,MORTGAGE,104600.0,19.63,42,Engineer,yahoo.com,2025-10-31
9118,Aisha,Garcia,WA,460,1.6,MORTGAGE,52100.0,15.2,52,Driver,outlook.com,2025-06-08
9119,Rahul,Garcia,TX,694,2.7,MORTGAGE,105600.0,0.0,31,Clerk,gmail.com,2025-12-01
